TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.1770E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  8.6930E-01  8.6930E-01  7.1287E-01  8.3587E-01 -1.2300E-01 -6.2817E-01
  1.1780E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  5.5914E-01  5.5914E-01  7.4046E-01  4.8560E-01  2.5486E-01  1.3969E+00
  1.1790E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  2.6296E-01  2.6296E-01  2.2677E-01  1.9402E-01  3.2746E-02 -2.4553E-01
  1.1800E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  1.5293E-01  1.5293E-01  1.0657E-01  1.0422E-01  2.3532E-03 -8.5987E-01
  1.1810E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  9.8208E-02  9.8208E-02  9.6279E-02  6.6269E-02  3.0010E-02  1.9292E-01
  1.1820E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  7.8050E-02  7.8050E-02  1.0883E-01  5.2737E-02  5.6093E-02  1.8382E+00
  1.1830E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1850E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  1.0662E+00  1.0662E+00  1.0591E+00  7.0827E-01  3.5083E-01  8.2605E-01
  1.1860E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  1.3172E+00  1.3172E+00  1.3481E+00  9.7533E-01  3.7277E-01  6.9634E-01
  1.1870E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  9.5371E-01  9.5371E-01  9.6300E-01  8.4669E-01  1.1631E-01  1.3480E-01
  1.1880E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  3.7522E-01  3.7522E-01  2.2480E-01  5.0151E-01 -2.7671E-01 -1.4771E+00
  1.1890E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  8.9329E-02  8.9329E-02  7.5842E-02  1.9250E-01 -1.1666E-01 -3.0069E-01
  1.1900E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  5.1395E-02  5.1395E-02  6.0947E-02  9.7671E-02 -3.6724E-02  5.8489E-01
  1.1910E+03  2.2319E+00  4.7324E+01  1.7338E+02  1.7353E+01  8.5985E+00  3.9422E-02  3.9422E-02  5.2488E-02  5.9852E-02 -7.3643E-03  8.8884E-01
  1.1930E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1940E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  2.6031E-01  2.6031E-01  1.9802E-01  3.0451E-01 -1.0649E-01 -8.8802E-01
  1.1950E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  7.5646E-01  7.5646E-01  9.1410E-01  9.0494E-01  9.1617E-03  2.3286E-01
  1.1960E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  8.0212E-01  8.0212E-01  8.2660E-01  9.7939E-01 -1.5279E-01 -3.0282E-01
  1.1970E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  6.1538E-01  6.1538E-01  6.5961E-01  8.0472E-01 -1.4511E-01 -2.8691E-01
  1.1980E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  2.9854E-01  2.9854E-01  2.0174E-01  4.5211E-01 -2.5037E-01 -1.2201E+00
  1.1990E+03  2.2319E+00  8.7282E+01  1.7338E+02  2.3533E+01  8.5985E+00  8.9932E-02  8.9932E-02  1.0097E-01  1.7508E-01 -7.4114E-02 -1.6162E-01
  1.2030E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2040E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  3.8843E-01  3.8843E-01  2.4310E-01  4.8327E-01 -2.4017E-01 -6.5349E-01
  1.2050E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  2.0016E+00  2.0016E+00  1.7919E+00  2.4235E+00 -6.3161E-01 -3.2312E-01
  1.2060E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  2.6669E+00  2.6669E+00  2.7321E+00  3.0557E+00 -3.2362E-01 -4.2809E-02
  1.2070E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  2.5422E+00  2.5422E+00  3.0981E+00  2.6053E+00  4.9281E-01  5.7539E-01
  1.2080E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  2.0286E+00  2.0286E+00  2.5527E+00  1.6813E+00  8.7140E-01  7.3453E-01
  1.2090E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  1.3715E+00  1.3715E+00  2.3443E+00  7.9707E-01  1.5472E+00  3.2185E+00
  1.2100E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  1.0207E+00  1.0207E+00  1.0880E+00  4.7354E-01  6.1446E-01  6.0746E-02
  1.2110E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  7.5600E-01  7.5600E-01  6.2808E-01  3.0502E-01  3.2306E-01 -1.0016E+00
  1.2120E+03  2.2319E+00  9.3537E+01  1.7338E+02  3.6577E+00  8.5985E+00  6.3735E-01  6.3735E-01  7.4030E-01  2.4492E-01  4.9538E-01  1.7332E+00
  1.2130E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2140E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  5.8230E-01  5.8230E-01  6.3600E-01  7.2996E-01 -9.3961E-02  2.8491E-01
  1.2150E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  1.4305E+00  1.4305E+00  1.3630E+00  1.7772E+00 -4.1417E-01 -1.5231E-01
  1.2160E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  2.4444E+00  2.4444E+00  2.1548E+00  2.9319E+00 -7.7707E-01 -4.4134E-01
  1.2170E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  2.3591E+00  2.3591E+00  1.7368E+00  2.6329E+00 -8.9607E-01 -9.3293E-01
  1.2180E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  1.6406E+00  1.6406E+00  2.5683E+00  1.5576E+00  1.0107E+00  1.8108E+00
  1.2190E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  8.3301E-01  8.3301E-01  1.1512E+00  6.0862E-01  5.4258E-01  1.3054E+00
  1.2200E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  5.1001E-01  5.1001E-01  2.4278E-01  3.3368E-01 -9.0904E-02 -2.1603E+00
  1.2210E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  3.1831E-01  3.1831E-01  3.6915E-01  2.1063E-01  1.5852E-01  7.8504E-01
  1.2220E+03  2.2319E+00  9.4309E+01  1.7338E+02  1.0264E+01  8.5985E+00  2.4488E-01  2.4488E-01  1.9580E-01  1.6779E-01  2.8008E-02 -7.0713E-01
  1.2230E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2240E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  2.8180E+00  2.8180E+00  1.7858E+00  1.2903E+00  4.9545E-01 -6.8498E-01
  1.2250E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  4.5582E+00  4.5582E+00  5.3732E+00  2.3417E+00  3.0315E+00  2.5903E+00
  1.2260E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  4.6023E+00  4.6023E+00  5.9740E+00  3.0052E+00  2.9688E+00  1.9008E+00
  1.2270E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  2.2988E+00  2.2988E+00  3.2298E+00  2.7729E+00  4.5687E-01 -3.6719E-01
  1.2280E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  4.2271E-01  4.2271E-01  2.7755E-01  1.8008E+00 -1.5232E+00 -2.6689E+00
  1.2290E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  1.0356E-01  1.0356E-01  1.0177E-01  8.3329E-01 -7.3152E-01 -4.9796E-01
  1.2300E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  8.5174E-02  8.5174E-02  9.7033E-02  4.7933E-01 -3.8230E-01  6.5808E-01
  1.2320E+03  2.2319E+00  3.1905E+01  1.7338E+02  2.3953E+01  8.5985E+00  5.5426E-02  5.5426E-02  5.5788E-02  2.4231E-01 -1.8652E-01  3.0004E-01
  1.2330E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2340E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  1.3103E-01  1.3103E-01  1.6514E-01  1.7283E-01 -7.6900E-03  6.2550E-01
  1.2350E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  1.7818E+00  1.7818E+00  2.0102E+00  2.2932E+00 -2.8304E-01  1.9770E-01
  1.2360E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  2.3747E+00  2.3747E+00  1.5604E+00  2.9372E+00 -1.3768E+00 -1.0765E+00
  1.2370E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  2.2471E+00  2.2471E+00  1.9812E+00  2.5384E+00 -5.5716E-01 -4.4490E-01
  1.2380E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  1.6067E+00  1.6067E+00  1.5568E+00  1.5000E+00  5.6784E-02 -7.4112E-02
  1.2390E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  8.4927E-01  8.4927E-01  9.1672E-01  5.7763E-01  3.3909E-01  6.1740E-01
  1.2400E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  5.3052E-01  5.3052E-01  3.4248E-01  3.1369E-01  2.8787E-02 -1.0465E+00
  1.2410E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  3.2604E-01  3.2604E-01  3.4077E-01  1.9407E-01  1.4670E-01  8.2924E-01
  1.2420E+03  2.2319E+00  9.8936E+01  1.7338E+02  1.0310E+01  8.5985E+00  2.4633E-01  2.4633E-01  3.3168E-01  1.5307E-01  1.7861E-01  2.0439E+00
  1.2430E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2440E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  3.2829E-01  3.2829E-01  4.2032E-01  4.3860E-01 -1.8281E-02  5.9698E-01
  1.2450E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  1.8263E+00  1.8263E+00  1.2634E+00  2.3919E+00 -1.1285E+00 -1.0047E+00
  1.2460E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  2.2303E+00  2.2303E+00  2.1585E+00  2.8533E+00 -6.9484E-01 -3.4930E-01
  1.2470E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  2.0391E+00  2.0391E+00  2.2313E+00  2.4373E+00 -2.0602E-01  5.3354E-03
  1.2480E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  1.2985E+00  1.2985E+00  1.5530E+00  1.3479E+00  2.0511E-01  3.5955E-01
  1.2490E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  5.5913E-01  5.5913E-01  4.6178E-01  4.7033E-01 -8.5517E-03 -7.3028E-01
  1.2500E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  2.8689E-01  2.8689E-01  3.9662E-01  2.3074E-01  1.6588E-01  1.0975E+00
  1.2510E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  1.5965E-01  1.5965E-01  1.4573E-01  1.4297E-01  2.7615E-03 -3.7062E-01
  1.2520E+03  2.2319E+00  1.0032E+02  1.7338E+02  1.7013E+01  8.5985E+00  1.1868E-01  1.1868E-01  1.0880E-01  1.1375E-01 -4.9544E-03 -4.2520E-01
  1.2530E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2540E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  1.6054E-01  1.6054E-01  1.0738E-01  1.4682E-01 -3.9442E-02 -9.3848E-01
  1.2550E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  2.3771E+00  2.3771E+00  1.9282E+00  2.3309E+00 -4.0267E-01 -6.1286E-01
  1.2560E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  2.7309E+00  2.7309E+00  3.1695E+00  2.8378E+00  3.3167E-01  3.7657E-01
  1.2570E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  2.1345E+00  2.1345E+00  2.7600E+00  2.7541E+00  5.9415E-03  1.3479E-01
  1.2580E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  7.4624E-01  7.4624E-01  8.1312E-01  1.6587E+00 -8.4560E-01 -1.1266E+00
  1.2590E+03  2.2319E+00  6.8360E+01  1.7338E+02  3.0743E+01  8.5985E+00  1.4143E-01  1.4143E-01  1.2258E-01  6.8198E-01 -5.5940E-01 -9.5383E-01
  1.2630E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2640E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  5.7580E-01  5.7580E-01  6.3173E-01  3.4419E-01  2.8754E-01  6.3988E-01
  1.2650E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  4.0888E+00  4.0888E+00  5.5530E+00  2.5587E+00  2.9943E+00  2.4254E+00
  1.2660E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  4.4409E+00  4.4409E+00  5.5190E+00  2.9661E+00  2.5529E+00  1.6618E+00
  1.2670E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  3.2281E+00  3.2281E+00  1.8032E+00  2.4746E+00 -6.7136E-01 -1.8591E+00
  1.2680E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  1.4842E+00  1.4842E+00  2.2293E+00  1.4803E+00  7.4903E-01  1.4659E+00
  1.2690E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  4.7254E-01  4.7254E-01  4.6981E-01  6.1103E-01 -1.4122E-01  5.4404E-02
  1.2700E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  2.8887E-01  2.8887E-01  2.9599E-01  3.3652E-01 -4.0531E-02  3.8934E-01
  1.2710E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  2.2291E-01  2.2291E-01  2.2859E-01  2.1257E-01  1.6021E-02  2.8392E-01
  1.2720E+03  2.2319E+00  4.4645E+01  1.7338E+02  1.1123E+01  8.5985E+00  1.8960E-01  1.8960E-01  1.8399E-01  1.6971E-01  1.4282E-02 -6.8136E-02
  1.2730E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2740E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  8.3889E-01  8.3889E-01  6.0657E-01  9.0445E-01 -2.9788E-01 -6.7975E-01
  1.2750E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  2.4268E+00  2.4268E+00  1.2839E+00  2.6089E+00 -1.3250E+00 -1.3832E+00
  1.2760E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  2.8532E+00  2.8532E+00  4.0217E+00  3.0560E+00  9.6575E-01  1.2828E+00
  1.2770E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  2.5774E+00  2.5774E+00  1.9996E+00  2.7340E+00 -7.3445E-01 -7.5805E-01
  1.2780E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  1.7057E+00  1.7057E+00  2.6361E+00  1.7751E+00  8.6100E-01  1.6133E+00
  1.2790E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  8.3378E-01  8.3378E-01  1.1642E+00  8.4700E-01  3.1720E-01  8.2352E-01
  1.2800E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  4.8235E-01  4.8235E-01  3.6105E-01  4.8936E-01 -1.2831E-01 -1.1791E+00
  1.2810E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  3.1249E-01  3.1249E-01  2.8669E-01  3.2315E-01 -3.6460E-02 -6.3076E-01
  1.2820E+03  2.2319E+00  8.0839E+01  1.7338E+02  9.7781E+00  8.5985E+00  2.4729E-01  2.4729E-01  2.2182E-01  2.5971E-01 -3.7892E-02 -6.3621E-01
  1.2830E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2840E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  1.3080E+00  1.3080E+00  1.0539E+00  1.4446E+00 -3.9072E-01 -4.7669E-01
  1.2850E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  2.4613E+00  2.4613E+00  2.5788E+00  2.6721E+00 -9.3301E-02  1.7570E-01
  1.2860E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  2.6870E+00  2.6870E+00  2.3282E+00  2.8297E+00 -5.0147E-01 -4.2520E-01
  1.2870E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  2.2258E+00  2.2258E+00  2.0515E+00  2.2097E+00 -1.5819E-01 -3.2145E-01
  1.2880E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  1.3922E+00  1.3922E+00  2.4871E+00  1.2319E+00  1.2552E+00  2.6805E+00
  1.2890E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  5.8673E-01  5.8673E-01  5.6674E-01  4.3242E-01  1.3432E-01 -3.7065E-01
  1.2900E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  3.2451E-01  3.2451E-01  1.2666E-01  2.2706E-01 -1.0040E-01 -2.2765E+00
  1.2910E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  2.0197E-01  2.0197E-01  1.9183E-01  1.4674E-01  4.5086E-02 -1.6728E-01
  1.2920E+03  2.2319E+00  8.3350E+01  1.7338E+02  1.3492E+01  8.5985E+00  1.5787E-01  1.5787E-01  1.8005E-01  1.1707E-01  6.2976E-02  5.3700E-01
  1.2930E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2940E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  9.1877E-01  9.1877E-01  8.5598E-01  7.9645E-01  5.9529E-02  6.8464E-01
  1.2950E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  2.6153E+00  2.6153E+00  6.7873E-01  2.4532E+00 -1.7744E+00 -1.9539E+00
  1.2960E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  2.8190E+00  2.8190E+00  3.8656E+00  3.0004E+00  8.6516E-01  1.3855E+00
  1.2970E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  1.7977E+00  1.7977E+00  1.0407E+00  2.6186E+00 -1.5779E+00 -1.5094E+00
  1.2980E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  5.3172E-01  5.3172E-01  4.2043E-01  1.5635E+00 -1.1430E+00 -1.5594E+00
  1.2990E+03  2.2319E+00  6.3776E+01  1.7338E+02  3.0771E+01  8.5985E+00  1.0647E-01  1.0647E-01  1.2314E-01  6.9138E-01 -5.6824E-01 -8.6899E-01
  1.3030E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3040E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  9.0116E-01  9.0116E-01  1.5408E+00  6.1906E-01  9.2174E-01  4.1091E+00
  1.3050E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  3.9694E+00  3.9694E+00  3.1692E+00  2.8127E+00  3.5646E-01  1.1875E-01
  1.3060E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  4.2096E+00  4.2096E+00  2.5511E+00  3.1256E+00 -5.7450E-01 -8.5910E-01
  1.3070E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  3.3373E+00  3.3373E+00  3.2987E+00  2.6900E+00  6.0866E-01  5.6201E-01
  1.3080E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  1.9230E+00  1.9230E+00  1.4280E+00  1.8152E+00 -3.8721E-01 -8.1468E-01
  1.3090E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  8.5481E-01  8.5481E-01  1.2534E+00  9.6621E-01  2.8719E-01  1.1983E+00
  1.3100E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  5.4210E-01  5.4210E-01  7.3797E-01  6.1961E-01  1.1836E-01  9.8316E-01
  1.3110E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  4.0484E-01  4.0484E-01  2.0865E-01  4.2357E-01 -2.1492E-01 -1.1865E+00
  1.3120E+03  2.2319E+00  5.1295E+01  1.7338E+02  6.7550E+00  8.5985E+00  3.5035E-01  3.5035E-01  2.3023E-01  3.4893E-01 -1.1870E-01 -7.5111E-01
  1.3130E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3140E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  1.1199E+00  1.1199E+00  5.4414E-01  1.6359E+00 -1.0918E+00 -1.3358E+00
  1.3150E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  1.9411E+00  1.9411E+00  2.2678E+00  2.9413E+00 -6.7352E-01 -4.2683E-02
  1.3160E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  1.8846E+00  1.8846E+00  1.9784E+00  2.9661E+00 -9.8768E-01 -4.0305E-01
  1.3170E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  1.4359E+00  1.4359E+00  1.1130E+00  2.4605E+00 -1.3475E+00 -1.1091E+00
  1.3180E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  7.5205E-01  7.5205E-01  5.4381E-01  1.5504E+00 -1.0066E+00 -1.3099E+00
  1.3190E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  2.2754E-01  2.2754E-01  2.2436E-01  6.8034E-01 -4.5598E-01 -8.2305E-01
  1.3200E+03  2.2319E+00  1.0812E+02  1.7338E+02  3.0010E+01  8.5985E+00  1.0099E-01  1.0099E-01  1.1733E-01  3.8932E-01 -2.7199E-01 -3.9971E-01
  1.3230E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3240E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  5.4065E-01  5.4065E-01  4.7157E-01  8.0505E-01 -3.3348E-01 -6.3934E-01
  1.3250E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  1.6219E+00  1.6219E+00  1.6759E+00  2.4025E+00 -7.2664E-01 -4.5924E-01
  1.3260E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  1.9403E+00  1.9403E+00  2.3460E+00  2.8551E+00 -5.0914E-01 -8.7784E-02
  1.3270E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  1.6379E+00  1.6379E+00  1.3633E+00  2.3619E+00 -9.9856E-01 -8.9300E-01
  1.3280E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  9.5407E-01  9.5407E-01  5.4386E-01  1.3351E+00 -7.9120E-01 -1.3175E+00
  1.3290E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  3.3742E-01  3.3742E-01  3.6475E-01  4.7143E-01 -1.0668E-01  8.9995E-02
  1.3300E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  1.5030E-01  1.5030E-01  1.5013E-01  2.3264E-01 -8.2514E-02 -6.3814E-04
  1.3310E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  7.7354E-02  7.7354E-02  9.7114E-02  1.4282E-01 -4.5704E-02  3.7880E-01
  1.3320E+03  2.2319E+00  1.1171E+02  1.7338E+02  2.6259E+01  8.5985E+00  5.7140E-02  5.7140E-02  5.5928E-02  1.1393E-01 -5.8003E-02 -9.7879E-04
